namedLocation,siteID,plotID,date,editedDateStat,individualID,growthForm,phenophaseName,phenophaseStatus,phenophaseIntensityDefinition,phenophaseIntensity,remarksStat,decimalLatitude,decimalLongitude,elevation,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleGeodeticDatum,addDate,editedDate,taxonID,scientificName,remarks,phenophaseIntensityMean
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06554,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,476,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06555,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,5-24%,,38.892888,-76.560083,15.1,470,Right,4.2,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.145
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06552,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,484,Left,5.3,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06546,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,514,Right,3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06553,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,480,Right,2.5,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06568,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,258,Left,4.8,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06570,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,245,Left,5.2,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06560,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,443,Right,3.4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06551,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,486,Right,3.2,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06556,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,464,Left,2.7,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06567,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,267,Right,2.2,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06559,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,444,Right,5.3,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06558,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,439,Right,4.4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06594,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,66,Left,5.2,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06591,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,102,Right,2.8,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06597,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,36,Right,7.6,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06584,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,176,Left,2.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06586,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,163,Right,2.6,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06537,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,577,Right,3.4,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06159,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,146,Left,3.6,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06589,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,121,Left,4.3,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06590,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,114,Right,2.6,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06587,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,147,Right,3.2,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06582,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,186,Left,2.9,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06157,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,130,Left,3.2,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06593,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,78,Right,4.2,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06154,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,6,Right,4.4,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,small. dbh is approx 3.5cm,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06521,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,8,Left,6.4,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06592,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,87,Left,3.8,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06596,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,51,Left,7.5,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06585,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,167,Right,2.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06152,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,42,Right,3.9,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06538,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,565,Left,3.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06522,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,796,Left,8.7,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06519,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,764,Right,5.2,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06523,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,729,Left,4.6,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06518,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,687,Right,3.2,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06527,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,651,Right,1.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06526,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,684,Right,4.6,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06535,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,582,Right,3.7,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06544,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,529,Right,2,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06515,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,652,Right,6.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06539,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,550,Right,2.7,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06517,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,662,Right,5,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06534,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,589,Right,1.7,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06540,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,544,Left,5.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06543,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,534,Right,2.3,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06533,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,591,Right,3.4,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06531,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,609,Right,2.8,WGS84,2017-03-27,2017-04-12,LIBE3,Lindera benzoin (L.) Blume,pernamently dropped; dying,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06528,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,644,Left,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06572,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,238,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06525,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,697,Right,2.4,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06575,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,flowers close,38.892888,-76.560083,15.1,217,Right,5.5,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06573,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,236,Right,2.6,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06574,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,218,Right,5.3,WGS84,2016-03-31,2016-05-10,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06524,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,696,Left,7.1,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06520,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,783,Right,6.5,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06516,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,653,Right,3.4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06536,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,581,Right,1.9,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06529,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,627,Left,4.5,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06530,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,619,Right,5.8,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06532,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,597,Left,8.4,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06578,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,198,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06566,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,270,Right,4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06557,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,453,Left,2.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06567,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,267,Right,2.2,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06562,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,429,Left,2.7,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06555,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,470,Right,4.2,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06569,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,255,Left,1.9,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06556,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,464,Left,2.7,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06588,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,128,Right,3.6,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06586,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,163,Right,2.6,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06554,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,476,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06585,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,167,Right,2.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06583,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,181,Right,3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06584,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,176,Left,2.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06580,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,186,Right,1.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06579,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,194,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06577,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,208,Right,1.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-09,2016-05-27,NEON.PLA.D02.SERC.06571,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,244,Left,7,WGS84,2016-03-31,2016-05-10,LITU,Liriodendron tulipifera L.,,0.345
